original,correction
සැලසිය,සැලසිය
සැලසුම්කරණය,සැලසුම්කරණය
සැලැස්වීය,සැලැස්වී ය
සැලුනේය,සැලුණේ ය
සැලුවාය,සැලුවා ය
සැසිය,සැසිය
සැසිවාරය,සැසිවාරය
සැහිත්‍ය,සාහිත්‍ය
සැළකිය,සැලකිය
සැළුවෝය,සැලුවෝ ය
සෑගිරිය,සෑගිරිය
සෑදිය,සෑදිය
සෑය,සෑය
සිංහරාජය,සිංහරාජය
සිංහලය,සිංහලය
සිංහලීය,සිංහලීය
සිංහාසනය,සිංහාසනය
සික්ෂනය,ශික්ෂණය
සිටය,සිට ය
සිටින්නීය,සිටින්නී ය
සිටිමය,සිටීම ය
සිටිය,සිටිය
සිටියාය,සිටියා ය
සිටියාහුය,සිටියාහු ය
සිටියේය,සිටියේ ය
සිටියෝය,සිටියෝ ය
සිටීමය,සිටීම ය
සිතය,සිත ය
සිතාබැලිය,සිතා බැලිය
සිතිය,සිතිය
සිතිවිල්ලය,සිතිවිල්ල ය
සිතීය,සිතී ය
සිතුවාය,සිතුවා ය
සිතුවේය,සිතුවේ ය
සිද්දිය,සිද්ධිය
සිද්ධාන්තය,සිද්ධාන්තය
සිද්ධිදාමය,සිද්ධි දාමය
සිද්ධිය,සිද්ධිය
සිදුවන්නේය,සිදු වන්නේ ය
සිදුවිය,සිදු විය
සිදුවීමය,සිදුවීම ය
සිනමාකරණය,සිනමාකරණය
සිනමාපටය,සිනමා පටය
සින්ඩිය,සින්ඩියා
සිනාවය,සිනාව ය
සිය,සිය
සියඹලාපිටිය,සියඹලාපිටිය
සියය,සියය
සිරදඬුවමය,සිර දඬුවම ය
සිරිතය,සිරිතය
සිරිය,සිරිය
සිල්පදය,සිල්පදය
සිල්වාය,සිල්වා ය
සිව්පසය,සිව්පසය
සිසුවිය,සිසුවිය
සිහිනය,සිහිනය
සිහිය,සිහිය
සිළුමිණිසෑය,සිළුමිණිසෑය
සිිය,සිය
සීගිරිය,සීගිරිය
සීමාමාලකය,සීමා මාලකය
සීය,සීය
සීලය,සීලය
සුඛය,සුඛය
සුඛාය,සුඛාය
සුඛාස්වාදය,සුඛාස්වාදය
සුගතිය,සුගතිය
සුචරිතය,සුචරිතය
සුජාතභාවය,සුජාත භාවය
සුඩානය,සුඩානය
සුත්‍රය,සුත්‍රය
සුදුපිරුවටය,සුදු පිරුවටය
සුදුසුය,සුදුසු ය
සුනන්දය,සුනන්දයා
සුනම්‍ය,සුනම්‍ය
සුන්දරත්වය,සුන්දරත්වය
සුනාමිය,සුනාමිය
සුනිත්‍ය,සුනිත්‍ය
සුපිරිය,සුපිරි ය
සුබදායකය,සුබදායක ය
සුරක්ෂිතතාවය,සුරක්ෂිතතාවය
සුරය,සුරය
සුරාපානය,සුරාපානය
සුරැකිය,සුරැකිය
සුරූපිනිය,සුරූපිනිය
සුලභය,සුලභ ය
සුලුතරය,සුළුතරය
සුලුය,සුලු ය
සුවය,සුවය
සුවාහිනිය,සුවාහිනිය
සුවිශාලය,සුවිශාල ය
සුවිශේෂත්වය,සුවිශේෂත්වය
සුවිශේෂතාවය,සුවිශේෂතාවය
සුවිශේෂීත්වය,සුවිශේෂීත්වය
සුසමාදර්ශය,සුසමාදර්ශය
සුහදත්වය,සුහදත්වය
සුළුය,සුලු ය
සූචනය,සූචනය
සූත්‍රය,සුත්‍රය
සූපය,සූපය
සූර්ය,සූර්ය
සූර්යාලෝකය,සූර්යාලෝකය
සූරිය,සූරිය
සෙලවිය,සෙලවිය
සෙල්ලිපිය,සෙල්ලිපිය
සෙවණැලිය,සෙවණැලි ය
සෙවිය,සෙවිය
සෙවීමය,සෙවීම ය
සෙවීය,සෙවී ය
සේනාසනය,සේනාසනය
සේය,සේ ය
සේවනය,සේවනය
සේවය,සේවය
සොබාදහමේක්‍රියාකාරීත්වය,සොබාදහමේ ක්‍රියාකාරීත්වය
සොමිය,සොමිය
සොය,සොය
සොයුරිය,සොයුරිය
සොහොයුරිය,සොහොයුරිය
සෝමවතිය,සෝමවතිය
සෝරෙය්‍ය,සෝරෙය්‍ය
සෞඛ්‍ය,සෞඛ්‍ය
සෞඛ්‍යමය,සෞඛ්‍යමය
සෞඛ්‍යය,සෞඛ්‍යය
සෞන්දර්ය,සෞන්දර්ය
සෞන්දර්යමය,සෞන්දර්යමය
සෞන්දර්යය,සෞන්දර්යය
සෞභාග්‍ය,සෞභාග්‍යය
සෞභාග්‍යය,සෞභාග්‍යය
සෞම්‍ය,සෞම්‍ය
හංදිය,හන්දිය
හංසය,හංසයා
හක්ගෙඩිය,හක්ගෙඩිය
හටය,හට ය
හට්ටිය,හට්ටිය
හඩය,හඬ ය
හත්තිය,හත්තිය
හත්සිය,හත්සිය
හදවතේය,හදවතේ ය
හන්දිය,හන්දිය
හඳුන්වාදිය,හඳුන්වා දිය
හමගිය,හම ගිය
හමාරය,හමාර ය
හමුදාකරණය,හමුදාකරණය
හමුදාමය,හමුදාමය
හමුවකදීය,හමුවක දී ය
හමුවිය,හමු විය
හය,හය
හයසිය,හයසිය
හයසියය,හයසියය
හයසීය,හයසීය
හය්ය,හයිය
හයිය,හයිය
හරණය,හරණය
හරය,හරය
හරස්වීමය,හරස් වීම ය
හර්තාලය,හර්තාලය
හර්දසාක්ෂිය,හෘදසාක්ෂිය
හරිගියේය,හරි ගියේ ය
හරිජනප්‍රිය,හරි ජනප්‍රිය
හරිය,හරිය
හරුපය,හරුපය
හවුල්කාරීත්වය,හවුල්කාරීත්වය
හස්තය,හස්තය
හසුවිය,හසු විය
හාදය,හාදයා
හානිය,හානිය
හාමුදුරුවන්ගේය,හාමුදුරුවන්ගේ ය
හායනය,හායනය
හාරසිය,හාරසිය
හාස්‍ය,හාස්‍ය
හාස්‍යය,හාස්‍යය
හැක්කේය,හැක්කේ ය
හැකිය,හැකි ය
හැකිවන්නේය,හැකි වන්නේ ය
හැකිවිය,හැකි විය
හැකිවේය,හැකි වේ ය
හැගීමය,හැඟීම ය
හැඟීම්බරවය,හැඟීම්බර ව ය
හැඟුමය,හැඟුම ය
හැඟුම්බරවය,හැඟුම්බර ව ය
හැඩය,හැඩය
හැඩයකටය,හැඩයකට ය
හැදෑරිය,හැදෑරිය
හැදින්විය,හැඳින්විය
හැඳින්විය,හැඳින්විය
හැරිය,හැරිය
හැරියේය,හැරියේ ය
හැරීමය,හැරීම ය
හැසිරිය,හැසිරිය
හිංදිගීතය,හින්දි ගීතය
හික්මීමය,හික්මීම ය
හිඟය,හිඟය
හිජාබය,හිජාබය
හිටපිය,හිටපිය
හිටිය,හිටිය
හිටිහැටියේය,හිටිහැටියේ ය
හිතවතිය,හිතවතිය
හිතවාදය,හිතවාදය
හිතවාදිභාවය,හිතවාදී භාවය
හිතාය,හිතාය
හිතුණේය,හිතුණේ ය
හිතුවය,හිතුවය
